qid,label_en,description_en,instance_of_uuid,instance_of,sex_uuid,sex,occupation_uuid,occupation,occupation_ref1_hash,occupation_ref1_referenceUrl,occupation_ref1_retrieved_nodeId,occupation_ref1_retrieved_val,occupation_ref1_retrieved_prec,birthdate_uuid,birthdate_nodeId,birthdate_val,birthdate_prec,birthdate_ref1_hash,birthdate_ref1_referenceUrl,birthdate_ref1_retrieved_nodeId,birthdate_ref1_retrieved_val,birthdate_ref1_retrieved_prec,birthplace_uuid,birthplace,birthplace_ref1_hash,birthplace_ref1_referenceUrl,birthplace_ref1_retrieved_nodeId,birthplace_ref1_retrieved_val,birthplace_ref1_retrieved_prec,deathdate_uuid,deathdate_nodeId,deathdate_val,deathdate_prec,deathdate_ref1_hash,deathdate_ref1_referenceUrl,deathdate_ref1_retrieved_nodeId,deathdate_ref1_retrieved_val,deathdate_ref1_retrieved_prec,deathplace_uuid,deathplace,deathplace_ref1_hash,deathplace_ref1_referenceUrl,deathplace_ref1_retrieved_nodeId,deathplace_ref1_retrieved_val,deathplace_ref1_retrieved_prec,works_in_collection_uuid,works_in_collection,works_in_collection_ref1_hash,works_in_collection_ref1_referenceUrl,works_in_collection_ref1_retrieved_nodeId,works_in_collection_ref1_retrieved_val,works_in_collection_ref1_retrieved_prec,citizenship_country_uuid,citizenship_country,citizenship_country_ref1_hash,citizenship_country_ref1_referenceUrl,citizenship_country_ref1_retrieved_nodeId,citizenship_country_ref1_retrieved_val,citizenship_country_ref1_retrieved_prec,ulan_uuid,ulan,ulan_ref1_hash,ulan_ref1_retrieved_nodeId,ulan_ref1_retrieved_val,ulan_ref1_retrieved_prec
Q105090613,Sarah McCoy,American printmaker,8E998235-10C1-4CD7-A52D-DF089C3A981D,Q5,03A0C99C-C2AE-4340-8FF0-22248B756C79,Q6581072,ACC2E1D9-8CDF-418D-B9A6-0553024E8602,Q11569986,,,,,,440F92E2-A997-44B5-AB2C-0DE5B9140EDA,85a7a07f-24b2-4a2f-8c39-c7dad628cdbf,1976-00-00T00:00:00Z,9,,,,,,BEBE5F14-786A-4A8F-8A42-3D75A8F6EC05,Q43788,,,,,,,,,,,,,,,,,,,,,,8407E78A-B09B-40D9-B83D-BCB1133AC428,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,627df744-1e6f-49f9-989f-01c16a97f1d3,2021-01-27T00:00:00Z,11,9C7B601C-5CA9-4DD1-86BA-1E214FC5C772,Q30,,,,,,,,,,,
Q105090617,Jeremy D. Maynard,printmaker,ADDF19CB-2BBD-4DFC-A8F0-FAA617C7131D,Q5,CD5A3B0D-6955-4245-9F75-3F1524B335A5,Q6581097,C5668C78-868B-4319-98FA-C5383A334C96,Q11569986,,,,,,C486BEAD-A522-4F82-8C46-3F29887D0A04,5ea793b0-5f8b-4a3c-9466-9ead6ef4f8e4,1977-00-00T00:00:00Z,9,,,,,,D05717D9-50F3-44EE-BFF4-692E2A4753E0,Q23197,,,,,,,,,,,,,,,,,,,,,,AAB607EE-7D01-4B8C-90EC-62FCCBBD2A3A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,567e9620-20f3-4971-80a8-a755dbfd6a61,2021-01-27T00:00:00Z,11,69035E10-5390-4486-B570-B36622344AC8,Q30,,,,,,,,,,,
Q105090619,Toby Sherrard,printmaker,8CB93567-ED93-44CF-889B-1089AB8F2ED1,Q5,C3F1D097-A89B-4BD3-878C-D3820BB33B73,Q6581097,372E675C-E04A-419C-A0E0-07576D9FCCEF,Q11569986,,,,,,31ABF61D-BE0C-4CA5-BDC1-EE6317C63BB8,a4b683fd-e821-430b-8468-90289fe65bd6,1977-00-00T00:00:00Z,9,,,,,,61A7E386-5807-4228-B2A0-71BEB3DD339E,Q5083,,,,,,,,,,,,,,,,,,,,,,C61A32EE-10E5-446C-B09D-3D85A0FCD2EA,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,95172d6b-22d8-44ad-abcf-d3b32e957963,2021-01-27T00:00:00Z,11,328271FE-47D2-488A-95FE-8FB2EEC16A5C,Q30,,,,,,,,,,,
Q105090622,Edan M. Bryant,American printmaker,26311B5D-B4E8-4D33-9852-D3BB95CD85A8,Q5,12B81DF4-8FDA-47AE-BCB3-5BF8E89DEB7E,Q6581097,ADA1F9CC-67AF-4762-A463-E4F61EE0C7CD,Q11569986,,,,,,244E4B4D-222B-4CD9-971D-D45658252E1A,548beab4-2d77-462a-b944-1467a591fe45,1978-00-00T00:00:00Z,9,,,,,,EEA8B290-E91F-4B37-9AA6-F9310A57837E,Q23197,,,,,,,,,,,,,,,,,,,,,,01F3C19E-9421-4A52-A319-0D0F15A0F192,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,1f9b0b2d-34c6-4f95-9276-93cc11ee079d,2021-01-27T00:00:00Z,11,5B2A467B-FFFF-453B-9205-2695C90D11EB,Q30,,,,,,,,,,,
Q105090626,Erin Salter,printmaker,A12C4DE5-C32C-4DAA-88F7-C43FAF2AF4DC,Q5,A260F8F9-418A-4155-B37E-BFA1499C5245,Q6581072,BDD6585C-FB3F-4D50-8B37-8FA3B724DC59,Q11569986,,,,,,F1B8F298-42F5-4B31-BF32-BD35EC0D3E30,3445f57a-eda5-4324-bcca-727269885ebb,1978-00-00T00:00:00Z,9,,,,,,E866C4B1-028D-461B-B951-F633D4FF1367,Q23197,,,,,,,,,,,,,,,,,,,,,,8344CD35-5A3D-4491-8E90-DD576F23B486,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,19f05f59-be4a-4514-9e96-60ee1f5cd69b,2021-01-27T00:00:00Z,11,4A0741B2-D2F6-4704-8F18-D10CE41E6CC3,Q30,,,,,,,,,,,
Q105090629,Caleb Cain Marcus,American photographer,5AEF21EC-ADD4-4575-B2B0-5FD0AB9330C8,Q5,C0FEAD3A-9144-458B-BE58-6101CC8A3410,Q6581097,766A0819-838C-448B-80DC-5FC536301F90,Q33231,,,,,,5B33BD94-5B56-43A6-B2CA-BD1B92E2553E,ef06e685-e07c-4b11-86c3-2abfde8d7460,1978-00-00T00:00:00Z,9,,,,,,040B551E-2AF7-4237-BCCF-F3F91F15F6D3,Q30,,,,,,,,,,,,,,,,,,,,,,2B14F8E2-7DA5-458F-A680-6499CC2F73F4,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,8623581b-3c7c-42bc-ba5e-bd653f22e375,2021-01-27T00:00:00Z,11,A3A21341-4C6F-47B8-8CD0-0441B1159386,Q30,,,,,,,,,,,
Q105090632,Mike McIntyre,printmaker,834C37DF-E9B9-4029-94C0-30918088DC83,Q5,432C84D3-AA81-4AD2-A3AB-7EFC24C00314,Q6581097,4327B830-3C16-485B-AA91-4FD4B824BDDD,Q11569986,,,,,,11121299-7E55-45BE-9FC4-114E043B11B6,b0f85cb3-ad6a-48f6-816f-c94371a49a8c,1978-00-00T00:00:00Z,9,,,,,,97F94A86-63D6-4A6E-A003-6920959A76D2,Q38022,,,,,,,,,,,,,,,,,,,,,,0730A278-53B3-4551-B407-797D4EBED3D4,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,a06b05e1-bfdd-4307-b69b-f1923574760b,2021-01-27T00:00:00Z,11,496ED9F8-5FF9-4600-9487-30A5CBD4FFF4,Q30,,,,,,,,,,,
Q105090636,Jenny Gill,printmaker,348FCF57-E731-4B7F-ADDF-995C77741645,Q5,45218C08-75AD-40EE-8BD9-B5D04344A8DB,Q6581072,D717622C-3EC0-4137-AFAA-15245B2396FE,Q11569986,,,,,,C4CFAE03-3C56-4CC1-A6D9-127E411BF65C,b766ca82-cc53-408d-9203-df12ea41f4d3,1979-00-00T00:00:00Z,9,,,,,,5960D4CC-0863-45CE-AAC1-4BC6465461BC,Q487315,,,,,,,,,,,,,,,,,,,,,,73C18C8E-0811-4494-8E10-8D80A74192DD,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,5d8e9366-79d8-4935-a6a5-252b329b52cd,2021-01-27T00:00:00Z,11,A125DFEC-CB76-4535-9DAE-AD195BD9C587,Q30,,,,,,,,,,,
Q105090639,Nick Butcher,American painter,8B088DE9-D8DD-4345-B319-D85D7D879523,Q5,E1705AA9-95D3-4267-B7E3-A262C2A2478C,Q6581097,F930F2A2-1BF1-4172-BC0C-5D46392899D6,Q1028181,,,,,,27A0D658-FED8-4744-9EF7-97193811425C,c88f3ae3-9609-47ee-81bf-13d37a576f43,1980-00-00T00:00:00Z,9,,,,,,CA5C9D7C-3D62-489D-8EE9-826BA8BD12EF,Q1268670,,,,,,,,,,,,,,,,,,,,,,504C1DDD-27B9-4D61-B2F2-AA67DE0D09AF,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,e730b662-2352-4c8f-abd2-667ac639522b,2021-01-27T00:00:00Z,11,DDABC86F-30B8-4E99-893D-ED3598FF5168,Q30,,,,,,,,,,,
Q105090643,Kathleen O'Connell,American printmaker,2C070776-E28B-4A8D-9B4E-41063F1A039C,Q5,EC0F515F-D0B6-4101-9897-321D52CB0270,Q6581072,C2915A78-CEDB-4446-BB10-05CE1FC33F4F,Q11569986,,,,,,66412692-4F34-42DF-973B-5C85FF8634F5,07bafdb2-10dd-4dd5-b4eb-dc2539e27d99,1980-00-00T00:00:00Z,9,,,,,,AFD0968B-A377-4792-BC09-E03DF6C8FE7C,Q998669,,,,,,,,,,,,,,,,,,,,,,04918D68-D731-45B4-A573-CF77CDFB1402,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b6130a48-1c7d-48b4-834a-da5976182567,2021-01-27T00:00:00Z,11,354848C5-4F06-478D-A197-0D863D498B4B,Q30,,,,,,,,,,,
Q105090646,Casey D. Gill,printmaker,535F687B-AB0A-4603-810A-21FEFBA92E7C,Q5,,,6312F994-A2B0-4FB6-9142-BBDA8C1350AA,Q11569986,,,,,,79ADE06A-A3A9-4918-863B-F9D0F5BBD8C8,c28d731d-7368-4eb9-912d-ea19f15058de,1981-00-00T00:00:00Z,9,,,,,,F01C4AC9-C339-447B-A4D0-C316B0AA8387,Q487315,,,,,,,,,,,,,,,,,,,,,,8E57A9D7-BF04-44FF-A867-4786E23627EB,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b72ff589-560a-4838-882b-812b8c464059,2021-01-27T00:00:00Z,11,2B41F7DF-30AA-4EBD-B46C-C190E167105B,Q30,,,,,,,,,,,
Q105090649,Annie Herlocker,printmaker,BF8F8141-2091-4E97-992A-943F4D3146F0,Q5,A8B3BD2F-7E7F-45B6-911F-7B35DCB5968E,Q6581072,EB09F07D-B554-4C66-BF5F-EC587AD7F156,Q11569986,,,,,,3F358162-1EDB-4539-BA88-D56F7BC7EC8C,025365e2-741b-4bbf-9a78-2d5c812e33bb,1982-00-00T00:00:00Z,9,,,,,,F19296DB-4539-47A7-B2E4-A43F5E7D6BF2,Q6346,,,,,,,,,,,,,,,,,,,,,,6E18BF8E-7C1C-48F4-8276-6AA57C9DDB8D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,789359f2-11a2-4298-8e6e-4c45b92c801e,2021-01-27T00:00:00Z,11,1D17A12D-A6EE-4EBB-8200-EA847E036E94,Q30,,,,,,,,,,,
Q105090652,Alexandra Janezic,printmaker,2A2BA444-CC34-4E3C-9526-2292624CA47A,Q5,60DF8D40-0D50-425D-9969-932A943DB96E,Q6581097,FCC4302D-84F6-47CF-8B8B-2C1338DAEF02,Q11569986,,,,,,055D9B7C-3E65-485D-B963-D77074F3AD60,925791fd-0e74-4efb-844b-f4d0521bf65e,1988-00-00T00:00:00Z,9,,,,,,0CE4051D-AB45-491B-AB8F-6B953CF726C5,Q982388,,,,,,,,,,,,,,,,,,,,,,8B33FD99-9A4B-40D7-B8D2-E841082AC620,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,6016b798-9d7c-4af6-952d-96fc05b7158c,2021-01-27T00:00:00Z,11,1D60EAB0-16E6-4B2B-8A66-72679CA62AAE,Q30,,,,,,,,,,,
Q105090655,Patrick Gosnell,American printmaker,89181433-6195-460A-A172-DFAF18FF1118,Q5,354A5F6A-C848-4170-8522-A5E1F3C02E22,Q6581097,CCA39210-2E9D-42BB-89DB-22FCF68936D2,Q11569986,,,,,,AEFEE0CE-85C9-4136-BB95-D831005DFB44,f3884cb6-8cef-45b8-aa65-aa8ae9a0e9e3,1989-00-00T00:00:00Z,9,,,,,,E4E122DB-8F02-49FA-B3B7-D1CAA86E7346,Q23556,,,,,,,,,,,,,,,,,,,,,,2C847B15-CDDE-48FA-AB4D-F3BCD389FACB,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,6838daf9-29ed-4d29-9037-5a5b6730031d,2021-01-27T00:00:00Z,11,B91B69D3-13BE-4F4F-BBA5-5A0C2345FB3B,Q30,,,,,,,,,,,
Q105090658,Levi Sherman,printmaker,EA46AAC2-F8AE-4DB1-87C9-46E42D8D50C1,Q5,901FF28C-7242-41E1-9DFD-B2D36229A333,Q6581097,CBADAB41-BBC8-47C1-91AE-63AC816976CE,Q11569986,,,,,,9EB311AD-35CE-4F59-9F02-0BB9F8E91E6D,e3235798-e83f-41c1-a64c-3058ff58614f,1990-00-00T00:00:00Z,9,,,,,,EE8E1332-E04A-4D5D-AAE6-4400B6D7B131,Q5083,,,,,,,,,,,,,,,,,,,,,,699801DF-ED4B-4271-8E87-DC93075351F1,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,47146715-fced-4aaf-b5e9-4d48ee5b1bd6,2021-01-27T00:00:00Z,11,59304BC7-FFDE-4439-B9C6-8C25968CF842,Q30,,,,,,,,,,,
Q105090662,Zhongbao Yao,painter,492612B1-26A5-4926-97B9-0DD6FF1BB6FB,Q5,,,D6977BF5-95B4-46F4-A85F-7D47D2013A39,Q1028181,,,,,,CC86A9D0-9D20-414B-A08F-3449A8C46F8D,c2fae89b-8359-43af-8e20-92dfe882750f,1870-00-00T00:00:00Z,9,,,,,,C95D3368-40AC-4529-BD2F-4F347793B984,Q956,,,,,,534F5B0D-DCD0-4C11-AAD8-84017C41CE62,aabd17f4-4089-47aa-a9fa-39fb97318235,1924-00-00T00:00:00Z,9,,,,,,,,,,,,,A85494D0-B7AE-4521-A011-A39D527F2DF8,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,50ee26a0-919b-445a-921c-faf227b5b3fd,2021-01-27T00:00:00Z,11,378FF2BF-0B86-4941-8F4F-27638EA3F3C3,Q13426199,,,,,,,,,,,
Q105090665,Ray Wakeland,ceramic artist,12EC0DD7-DEF7-4BC6-B4F7-17794A4A14D6,Q5,,,9F2AB964-8E09-40AE-957F-B5D9A5C35198,Q7541856,,,,,,,,,,,,,,,1189CE98-6724-4E24-8297-1AE541C6BACD,Q646230,,,,,,962EBCEF-7F84-4D6A-A444-F940E0DDE4AD,3ad2e089-4b15-496d-a9c6-a799b6cf9874,1964-00-00T00:00:00Z,9,,,,,,,,,,,,,7FC147A5-9605-4CB6-8C05-B5623A14D5C0,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,41577754-7802-4a31-9892-de20bfbb05be,2021-01-27T00:00:00Z,11,CBFCD036-CBA8-4EA8-AF3B-64895943FE96,Q30,,,,,,,,,,,
Q105090668,Giuseppe Raffetto,drawer,911C8C1E-6089-4FAD-B71C-1DF497521AE0,Q5,FCA36193-145D-40C0-99E9-1FA764F4E4B1,Q6581097,683DFD4F-955C-4A16-B5B7-8CAE6BA54CCE,Q15296811,,,,,,,,,,,,,,,3C2E1D23-B18B-4479-ACDC-54EA95A2C1AE,Q1449,,,,,,,,,,,,,,,,,,,,,,7091C3B7-2B87-498C-9084-6D886BB4971D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,fd241f1f-da3c-4edd-935d-c176ea16de10,2021-01-27T00:00:00Z,11,11505779-35BF-44AF-9E26-2B3A48A8A11F,Q38,,,,,,,,,,,
Q105090671,Sara Langworthy,American printmaker,E1909CE9-1426-41D2-A320-AFAF28FCACB6,Q5,0BD43C81-A05F-4430-888E-779F2F9B46DF,Q6581072,364F6CD5-C2BA-4885-842F-34C82A4DEC85,Q11569986,,,,,,,,,,,,,,,A5264709-1655-4706-A3BA-9248CE9C5984,Q1546,,,,,,,,,,,,,,,,,,,,,,DFE7ADAF-42F5-4D95-AEAB-EAC6B71C46B0,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,4b4a10f2-6de2-4ef8-88ba-b6523f14c1b7,2021-01-27T00:00:00Z,11,E5C645C8-8191-44B1-955D-B269B15AFF6B,Q30,,,,,,,,,,,
Q105090674,Gigi Aramescu,Romanian-American painter,985C429A-8EA5-4C8B-A7F7-6177B4CAE2E6,Q5,D29171D0-C7C1-4EB5-8741-1DA26B028174,Q6581072,FD47D714-7493-4E76-9FAC-9E77E931F57E,Q1028181,,,,,,28A0EEEE-A4AF-4DF7-8CCA-C1120CEFCF5C,2d15387b-9005-429a-9a49-da4291d93817,1910-00-00T00:00:00Z,9,,,,,,9C47EC6A-B8C3-4D7C-8FBD-861CF11D2F7A,Q170996,,,,,,A5BC676F-0A89-4B78-84F9-900F6D723346,4813e86e-bca7-4610-b212-942a7dbe16ec,1994-00-00T00:00:00Z,9,,,,,,,,,,,,,6AA4A5D5-5DAE-4446-A3C7-102E13A3922F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,4cad4811-43b9-4f64-8c97-b3caa128e700,2021-01-27T00:00:00Z,11,DCBA819A-EBFE-4857-9511-FF2B35E234BA,Q30,,,,,,,,,,,
Q105090676,Anita Gibson,printmaker,CB17FC4F-1439-4190-9E70-1BC28A0D6FBA,Q5,90CABE0A-E293-49EE-A530-3ECC0525A2AC,Q6581072,D44A95FE-ECD7-4271-A07E-605D0FC1B924,Q11569986,,,,,,,,,,,,,,,04DAF9AE-FD59-4A09-A5B1-D2001E20E907,Q211795,,,,,,,,,,,,,,,,,,,,,,9512E221-EB01-44C0-85AE-4AD5C1372488,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9985cdbe-500c-4c25-ad09-48deeb8feb3b,2021-01-27T00:00:00Z,11,2B901985-D124-484D-948C-34B131F7DD20,Q419,,,,,,,,,,,
Q105090679,Louise De Gignilliet Rogers,American printmaker,3F70137C-EEDC-4E37-8E8D-D2D6B63064FD,Q5,8195DC9B-9341-4F19-8547-DBBBFB79A45D,Q6581072,1794C43E-E690-405C-91B4-B9FF6D58A7A9,Q11569986,,,,,,,,,,,,,,,F4AB7026-E1D2-4BEB-9BA8-9794E238C48A,Q219656,,,,,,,,,,,,,,,,,,,,,,21FD8154-3331-43CC-99DE-3A2C5FAE1900,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,5f85b4dc-44fb-4963-b7e4-50117ad1a45f,2021-01-27T00:00:00Z,11,09FCCD6C-91F8-4951-8D46-AF486ED5B81F,Q30,,,,,,,,,,,
Q105090682,Tim Hooper,printmaker,B7AD08BC-919E-4FEB-A8F0-A4B71BB26BCA,Q5,F0D5005D-4770-408D-9A75-FF415B554621,Q6581097,BDB4AE6F-D017-4145-B089-2932AA93F9B1,Q11569986,,,,,,,,,,,,,,,4DFB8B38-96EE-4D31-8599-080E57E17450,Q23197,,,,,,,,,,,,,,,,,,,,,,336263B6-7D9D-4071-834D-F910D3E0057F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,58ac34a2-9cd4-48b7-a39a-e3787b15bf6e,2021-01-27T00:00:00Z,11,800A18FE-9BC3-43F6-A3E0-FC296A37DDB5,Q30,,,,,,,,,,,
Q105090685,Katherine J. Fries,printmaker,53345816-8BA1-4708-971A-E35D2E57831A,Q5,5396B266-BB8D-4BF0-A06D-230D7DE7C7A3,Q6581072,664A745F-29C1-438E-97AC-EF000F9B84F5,Q11569986,,,,,,,,,,,,,,,FA859887-E995-4937-ABC9-3AF03FD357B0,Q28260,,,,,,,,,,,,,,,,,,,,,,1062C6F4-E6C8-426B-85ED-4CA07D1EE532,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9cd81d55-420e-479a-81c5-cf940e163592,2021-01-27T00:00:00Z,11,F3FD4FB9-3931-4A0B-8000-C17BB17302AB,Q30,,,,,,,,,,,
Q105090688,Genzaburo Hayashi,painter,301812A7-B062-49E3-AC11-42EC66FC3D57,Q5,,,0FD7F7A0-E12C-4A02-8366-CD04B25595CF,Q1028181,,,,,,,,,,,,,,,E5D098E4-84A7-4417-8551-924910DE05E7,Q34600,,,,,,,,,,,,,,,,,,,,,,133B6175-FD0E-487B-897D-734AB52AB275,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,511cfc2a-fda0-4bf2-b2b9-d484c011271b,2021-01-27T00:00:00Z,11,57D5F492-71A9-4626-BB33-E9E0BACA5EDD,Q17,,,,,,,,,,,
Q105090691,Sarah Hulsey,American printmaker,DBDA6221-8AD4-4B75-86C9-C80F8F70E17C,Q5,4E9EFF24-15B2-4FC3-83D2-043BE0BB486F,Q6581072,2DA285D8-48C2-465A-B09F-0CD322442A6C,Q11569986,,,,,,,,,,,,,,,B7ECE1AB-7997-41E1-A664-0D2F52BE5CFB,Q34863,,,,,,,,,,,,,,,,,,,,,,8D653618-B4D0-449F-A7FB-8C5237BACE3B,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,cab3161b-1509-47dc-8997-1f6132d9bdd7,2021-01-27T00:00:00Z,11,AC135C96-7AEA-48DF-8CE6-122E07CC58D4,Q30,,,,,,,,,,,
Q105090694,Scott Russell,"printmaker, for Hatch Show Print",DC1059CD-9D4C-40A6-A3CD-58387AC6F9F9,Q5,0D0E69CA-C41A-4283-9CF7-8FA5CA314522,Q6581097,65F45E3A-7438-40A9-918E-5D6C9FB103D4,Q11569986,,,,,,,,,,,,,,,1985B85A-2FD8-44DA-AC6E-6DCF8AF6E565,Q490385,,,,,,,,,,,,,,,,,,,,,,6C379EAB-ABDE-4652-A535-2D11D06F8E67,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d686ee59-d674-46bc-88c2-394a7466fefa,2021-01-27T00:00:00Z,11,9D11DED2-32F6-4E93-9D34-B4E0D8CB13D0,Q30,,,,,,,,,,,
Q105090697,Ch'en Ku,painter,090B16E9-725A-4DB9-9613-B4E4C312B753,Q5,,,21D4F7A7-072D-4989-9CA4-E508C0DDA842,Q1028181,,,,,,,,,,,,,,,E526A70E-B3A9-4058-BDD0-40B6BD65B3E2,Q57719,,,,,,,,,,,,,,,,,,,,,,B881FCE0-641A-4104-BC78-7973B0EE504A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,1cdadc28-c69b-4504-a885-de42c371223b,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090701,Jacob Vanderbilt,"American painter, active early 20th century around New York",9F6FAD38-60CA-4E4A-8DF4-4148D1343196,Q5,7C22CC3D-E43F-434D-9F8B-0FEBB15C8C81,Q6581097,181FB85E-D48E-43C3-8959-F5A0DD6D9342,Q1028181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F5DE0E2D-27E6-4A6D-B305-8BBA5C128752,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,28c1bae3-a91e-4450-a3fd-cfb189ce60c0,2021-01-27T00:00:00Z,11,638D9D0D-2B84-421D-A365-DDD63C8DDA23,Q30,,,,,,,,,,,
Q105090704,Herman Weyen,"Flemish printmaker, active in Paris 1638-1669",15D025BD-DD01-4D3F-9131-7D0BA3C594D1,Q5,23F948DD-0328-4307-80C2-F4C408B1F2B3,Q6581097,E80D167A-E8EE-46A9-8939-6E1E90E4AA5D,Q11569986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2CF8228-4FCF-4BB6-B9A0-8DB97208930C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,665995f6-cbc3-4f94-a2a2-75fc441878c7,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
